journal|year|author|repec
American Economic Review|2010|Janet M. Currie|pcu13
American Economic Review|2010|Rachel T. A. Croson|pcr18
American Economic Review|2010|Donna K. Ginther|none
American Economic Review|2010|Christiana Hilmer|none
American Economic Review|2010|Michael Hilmer|none
American Economic Review|2010|Andrea Weber|pwe32
American Economic Review|2010|Christine Zulehner|pzu13
American Economic Review|2010|Urvi Neelakantan|pne108
American Economic Review|2010|Yunhee Chang|none
American Economic Review|2010|Patrick Bayer|pba636
American Economic Review|2010|Bryan Ellickson|none
American Economic Review|2010|Paul B. Ellickson|pel140
American Economic Review|2010|Enrico Moretti|pmo392
American Economic Review|2010|Nathaniel Baum-Snow|pba599
American Economic Review|2010|Patrick Kline|pkl131
American Economic Review|2010|Joseph E. Stiglitz|pst33
American Economic Review|2010|Anton Korinek|pko142
American Economic Review|2010|Agustin Roitman|none
American Economic Review|2010|Carlos A. Végh|pve34
American Economic Review|2010|Javier Bianchi|pbi159
American Economic Review|2010|Olivier Jeanne|pje59
American Economic Review|2010|Anton Korinek|pko142
American Economic Review|2010|Andrew B. Bernard|pbe478
American Economic Review|2010|J. Bradford Jensen|pje75
American Economic Review|2010|Stephen J. Redding|pre64
American Economic Review|2010|Peter K. Schott|psc98
American Economic Review|2010|Bernardo S. Blum|none
American Economic Review|2010|Sebastian Claro|pcl17
American Economic Review|2010|Ignatius Horstmann|pho167
American Economic Review|2010|Pol Antrás|pan181
American Economic Review|2010|Arnaud Costinot|pco355
American Economic Review|2010|Raymond Fisman|pfi257
American Economic Review|2010|Yongxiang Wang|none
American Economic Review|2010|Nicholas Bloom|pbl55
American Economic Review|2010|Raffaella Sadun|psa385
American Economic Review|2010|John Van Reenen|pva45
American Economic Review|2010|Chiara Criscuolo|pcr53
American Economic Review|2010|Luis Garicano|pga77
American Economic Review|2010|Andrew B. Bernard|pbe478
American Economic Review|2010|J. Bradford Jensen|pje75
American Economic Review|2010|Stephen J. Redding|pre64
American Economic Review|2010|Peter K. Schott|psc98
American Economic Review|2010|Robin Burgess|pbu12
American Economic Review|2010|Dave Donaldson|pdo56
American Economic Review|2010|Benjamin F. Jones|pjo400
American Economic Review|2010|Benjamin A. Olken|pol170
American Economic Review|2010|John Hassler|pha2
American Economic Review|2010|Per Krusell|pkr102
American Economic Review|2010|Conny Olovsson|pol158
American Economic Review|2010|Joshua Elliott|ppe803
American Economic Review|2010|Ian Foster|none
American Economic Review|2010|Samuel Kortum|pko74
American Economic Review|2010|Todd Munson|none
American Economic Review|2010|Fernando Pérez Cervantes|ppe803
American Economic Review|2010|David Weisbach|none
American Economic Review|2010|Meghan R. Busse|none
American Economic Review|2010|Jorge M. Silva-Risso|none
American Economic Review|2010|Panle Jia|pji114
American Economic Review|2010|Parag A. Pathak|ppa503
American Economic Review|2010|Dora Gicheva|pgi195
American Economic Review|2010|Justine Hastings|pha804
American Economic Review|2010|Sofia Villas-Boas|pvi38
American Economic Review|2010|Leemore Dafny|none
American Economic Review|2010|Katherine Ho|pho493
American Economic Review|2010|Mauricio Varela|none
American Economic Review|2010|Ronel Elul|none
American Economic Review|2010|Nicholas S. Souleles|pso104
American Economic Review|2010|Souphala Chomsisengphet|none
American Economic Review|2010|Dennis Glennon|none
American Economic Review|2010|Robert Hunt|phu40
American Economic Review|2010|Sumit Agarwal|pag47
American Economic Review|2010|Gene Amromin|pam179
American Economic Review|2010|Itzhak Ben-David|pbe619
American Economic Review|2010|Souphala Chomsisengphet|pag47
American Economic Review|2010|Douglas D. Evanoff|pev37
American Economic Review|2010|Oliver Faltin-Traeger|none
American Economic Review|2010|Kathleen W. Johnson|none
American Economic Review|2010|Christopher Mayer|pma212
American Economic Review|2010|Uday Rajan|none
American Economic Review|2010|Amit Seru|pse308
American Economic Review|2010|Vikrant Vig|pvi304
American Economic Review|2010|Susan E. Woodward|none
American Economic Review|2010|Robert E. Hall|pha128
American Economic Review|2010|James M. Lacko|none
American Economic Review|2010|Janis K. Pappalardo|none
American Economic Review|2010|Hui Chen|pch718
American Economic Review|2010|Scott Joslin|none
American Economic Review|2010|Ngoc-Khanh Tran|none
American Economic Review|2010|Riccardo Colacito|pco212
American Economic Review|2010|Mariano M. Croce|pcr73
American Economic Review|2010|Leonid Kogan|pko698
American Economic Review|2010|Dimitris Papanikolaou|ppa463
American Economic Review|2010|Ravi Bansal|pba818
American Economic Review|2010|Ivan Shaliastovich|none
American Economic Review|2010|Ravi Bansal|pba818
American Economic Review|2010|Dana Kiku|pba818
American Economic Review|2010|Amir Yaron|pya156
American Economic Review|2010|Harjoat S. Bhamra|pbh48
American Economic Review|2010|Lars-Alexander Kuehn|none
American Economic Review|2010|Ilya A. Strebulaev|pst526
American Economic Review|2010|Ralph S. J. Koijen|pko589
American Economic Review|2010|Hanno Lustig|plu17
American Economic Review|2010|Stijn Van Nieuwerburgh|pva368
American Economic Review|2010|Adrien Verdelhan|pve80
American Economic Review|2010|Anh Le|ple505
American Economic Review|2010|Kenneth J. Singleton|psi735
American Economic Review|2010|Charles Engel|pen14
American Economic Review|2010|Kenneth D. West|pwe16
American Economic Review|2010|Jeffrey Frankel|pfr12
American Economic Review|2010|Daniel Xie|pxi58
American Economic Review|2010|Carmen M. Reinhart|pre33
American Economic Review|2010|Kenneth S. Rogoff|pro164
American Economic Review|2010|Monika Piazzesi|ppi37
American Economic Review|2010|Martin Schneider|psc69
American Economic Review|2010|Robin Greenwood|none
American Economic Review|2010|Dimitri Vayanos|pva498
American Economic Review|2010|Michael J. Fleming|pfl35
American Economic Review|2010|Warren B. Hrung|phr24
American Economic Review|2010|Frank M. Keane|none
American Economic Review|2010|Benjamin Edelman|none
American Economic Review|2010|Michael Schwarz|none
American Economic Review|2010|Jonathan Levin|ple318
American Economic Review|2010|Paul Milgrom|pmi34
American Economic Review|2010|Susan Athey|pat6
American Economic Review|2010|Joshua S. Gans|pga42
American Economic Review|2010|Suresh de Mel|pde587
American Economic Review|2010|David McKenzie|pmc29
American Economic Review|2010|Christopher Woodruff|pwo165
American Economic Review|2010|Nicholas Bloom|pbl55
American Economic Review|2010|Aprajit Mahajan|pma977
American Economic Review|2010|David McKenzie|pmc29
American Economic Review|2010|John Roberts|pro554
American Economic Review|2010|Supreet Kaur|none
American Economic Review|2010|Michael Kremer|pkr20
American Economic Review|2010|Sendhil Mullainathan|pmu103
American Economic Review|2010|Miriam Bruhn|pbr267
American Economic Review|2010|Dean Karlan|pka56
American Economic Review|2010|Antoinette Schoar|psc180
American Economic Review|2010|John J. Siegfried|none
American Economic Review|2010|John J. Siegfried|psi31
American Economic Review|2010|John J. Siegfried|none
American Economic Review|2010|Charles E. Scott|none
American Economic Review|2010|John J. Siegfried|none
American Economic Review|2010|John J. Siegfried|psi31
American Economic Review|2010|John J. Siegfried|psi31
American Economic Review|2010|Robert A. Moffitt|none
American Economic Review|2010|Roger H. Gordon|pgo95
American Economic Review|2010|David Autor|pdo78
American Economic Review|2010|David Autor|pdo78
American Economic Review|2010|David Autor|pdo78
American Economic Review|2010|Esther Duflo|pdu166
American Economic Review|2010|Alan J. Auerbach|pau33
American Economic Review|2010|Steven J. Davis|pda15
American Economic Review|2010|Andrew Postlewaite|none
American Economic Review|2010|John J. Siegfried|none
American Economic Review|2010|Michael Watts|pwa378
American Economic Review|2010|Barbara M. Fraumeni|none
American Economic Review|2010|Ngina Chiteji|none
American Economic Review|2010|Matthew D. Shapiro|psh144
American Economic Review|2010|Katherine G. Abraham|pab32
American Economic Review|2010|William R. Johnson|pjo99
American Economic Review|2010|Samantha Bennett|none
American Economic Review|2010|Robert E. Hall|pha128
American Economic Review|2010|Elinor Ostrom|pos55
American Economic Review|2010|Oliver E. Williamson|pwi200
American Economic Review|2010|Christian Broda|none
American Economic Review|2010|David E. Weinstein|pwe34
American Economic Review|2010|John Asker|none
American Economic Review|2010|Christina D. Romer|pro406
American Economic Review|2010|Christina D. Romer|pro406
American Economic Review|2010|David H. Romer|pro407
American Economic Review|2010|David H. Romer|pro407
American Economic Review|2010|William Fuchs|pfu46
American Economic Review|2010|Andrzej Skrzypacz|psk11
American Economic Review|2010|Meredith Fowlie|none
American Economic Review|2010|Philippe Bacchetta|pba111
American Economic Review|2010|Eric van Wincoop|pva387
American Economic Review|2010|Dennis Epple|pep21
American Economic Review|2010|Brett Gordon|pgo263
American Economic Review|2010|Holger Sieg|none
American Economic Review|2010|Katrin Tinn|pti91
American Economic Review|2010|Craig E. Landry|pla339
American Economic Review|2010|Andreas Lange|pla289
American Economic Review|2010|John A. List|pli176
American Economic Review|2010|Michael K. Price|ppr89
American Economic Review|2010|Nicholas G. Rupp|pru112
American Economic Review|2010|Joseph Tao-yi Wang|pwa370
American Economic Review|2010|Michael Spezio|none
American Economic Review|2010|Colin F. Camerer|pca47
American Economic Review|2010|Erhan Artuç|par221
American Economic Review|2010|Shubham Chaudhuri|none
American Economic Review|2010|John McLaren|pmc174
American Economic Review|2010|Stijn Ferrari|none
American Economic Review|2010|Frank Verboven|pve137
American Economic Review|2010|Hans Degryse|pde418
American Economic Review|2010|Søren Leth-Petersen|ple913
American Economic Review|2010|Jan Eeckhout|pee1
American Economic Review|2010|Nicola Persico|ppe261
American Economic Review|2010|Petra E. Todd|pto286
American Economic Review|2010|Wei Li|pli294
American Economic Review|2010|Wei Li|pli294
American Economic Review|2010|Robert E. Hall|pha128
American Economic Review|2010|Susan E. Woodward|none
American Economic Review|2010|Glenn Ellison|pel10
American Economic Review|2010|Edward L. Glaeser|pgl9
American Economic Review|2010|William R. Kerr|pke127
American Economic Review|2010|Burcu Eyigungor|pey6
American Economic Review|2010|Thomas Dohmen|pdo43
American Economic Review|2010|Armin Falk|pfa48
American Economic Review|2010|David Huffman|phu45
American Economic Review|2010|Uwe Sunde|psu51
American Economic Review|2010|Espen R. Moen|pmo334
American Economic Review|2010|Christian Riis|pri2
American Economic Review|2010|Christopher T. Taylor|ppi12
American Economic Review|2010|Nicholas M. Kreisle|none
American Economic Review|2010|Paul R. Zimmerman|pzi17
American Economic Review|2010|Justine Hastings|pha804
American Economic Review|2010|Brian D. Kelly|none
American Economic Review|2010|Bruce A. Blonigen|pbl165
American Economic Review|2010|Stephen E. Haynes|none
American Economic Review|2010|David P. Baron|none
American Economic Review|2010|Miguel A. León-Ledesma|ple108
American Economic Review|2010|Peter McAdam|pmc38
American Economic Review|2010|Alpo Willman|pwi210
American Economic Review|2010|Yan Chen|pch1446
American Economic Review|2010|F. Maxwell Harper|pli1149
American Economic Review|2010|Joseph Konstan|none
American Economic Review|2010|Sherry Xin Li|pli1149
American Economic Review|2010|Leemore S. Dafny|none
American Economic Review|2010|Hamish Low|plo34
American Economic Review|2010|Costas Meghir|pme144
American Economic Review|2010|Luigi Pistaferri|ppi39
American Economic Review|2010|Andrea Galeotti|pga17
American Economic Review|2010|Sanjeev Goyal|pgo329
American Economic Review|2010|Ellen R. McGrattan|pmc46
American Economic Review|2010|Edward C. Prescott|ppr10
American Economic Review|2010|Fernando Broner|pbr162
American Economic Review|2010|Alberto Martin|pma513
American Economic Review|2010|Jaume Ventura|pve110
American Economic Review|2010|Benjamin Bushong|pbu475
American Economic Review|2010|Lindsay M. King|pbu475
American Economic Review|2010|Colin F. Camerer|pca47
American Economic Review|2010|Antonio Rangel|none
American Economic Review|2010|Pranab Bardhan|pba284
American Economic Review|2010|Dilip Mookherjee|pmo51
American Economic Review|2010|Iñaki Aguirre|pag26
American Economic Review|2010|Simon Cowan|pco230
American Economic Review|2010|John Vickers|pvi114
American Economic Review|2010|Faruk Gul|none
American Economic Review|2010|Wolfgang Pesendorfer|ppe7
American Economic Review|2010|E. Glen Weyl|pwe266
American Economic Review|2010|Isabel Correia|pco92
American Economic Review|2010|Tore Ellingsen|pel76
American Economic Review|2010|Robert Östling|pst401
American Economic Review|2010|Ingela Alger|pal24
American Economic Review|2010|Jörgen W. Weibull|pwe185
American Economic Review|2010|Roberto Chang|pch80
American Economic Review|2010|Steven T. Anderson|none
American Economic Review|2010|Daniel Friedman|pop18
American Economic Review|2010|Daniel Friedman|pop18
American Economic Review|2010|Ryan Oprea|pop18
American Economic Review|2010|Hanan G. Jacoby|pja188
American Economic Review|2010|Ghazala Mansuri|pma873
American Economic Review|2010|John R. Hamman|pha619
American Economic Review|2010|George Loewenstein|plo51
American Economic Review|2010|Roberto A. Weber|pwe237
American Economic Review|2010|Anna Aizer|none
American Economic Review|2010|Anna Aizer|none
American Economic Review|2010|Caterina Calsamiglia|pca150
American Economic Review|2010|Guillaume Haeringer|pha5
American Economic Review|2010|Flip Klijn|pkl6
American Economic Review|2010|Jeremy Greenwood|pgr12
American Economic Review|2010|Juan M. Sanchez|psa150
American Economic Review|2010|Cheng Wang|pwa721
American Economic Review|2010|Francesco Feri|none
American Economic Review|2010|Bernd Irlenbusch|none
American Economic Review|2010|Matthias Sutter|psu6
American Economic Review|2010|Daniel J. Benjamin|pbe959
American Economic Review|2010|James J. Choi|pch323
American Economic Review|2010|A. Joshua Strickland|none
American Economic Review|2010|Yeon-Koo Che|pch91
American Economic Review|2010|Jinwoo Kim|pki188
American Economic Review|2010|Enrique G. Mendoza|pme30
American Economic Review|2010|Atif Mian|pmi415
American Economic Review|2010|Amir Sufi|psu303
American Economic Review|2010|Francesco Trebbi|ptr40
American Economic Review|2010|Marc-Andreas Muendler|pmu63
American Economic Review|2010|Sascha O. Becker|pbe98
American Economic Review|2010|Diego Comin|pco55
American Economic Review|2010|Bart Hobijn|pho54
American Economic Review|2010|Yann Algan|pal51
American Economic Review|2010|Pierre Cahuc|pca333
American Economic Review|2010|Michael E. Waugh|pwa234
American Economic Review|2010|Christopher Avery|pav7
American Economic Review|2010|Jonathan Levin|ple318
American Economic Review|2010|James E. Anderson|pan2
American Economic Review|2010|Yoto V. Yotov|pyo93
American Economic Review|2010|Brit Grosskopf|pgr176
American Economic Review|2010|Rajiv Sarin|none
American Economic Review|2010|Pedro Dal Bo|pda45
American Economic Review|2010|Andrew Foster|pfo3
American Economic Review|2010|Louis Putterman|ppu14
American Economic Review|2010|Ron Siegel|psi784
American Economic Review|2010|Antonio Cabrales|pca5
American Economic Review|2010|Raffaele Miniaci|pmi19
American Economic Review|2010|Marco Piovesan|ppi143
American Economic Review|2010|Giovanni Ponti|ppo102
American Economic Review|2010|Paul Heidhues|phe34
American Economic Review|2010|Botond Koszegi|pko590
American Economic Review|2010|George Alessandria|pal70
American Economic Review|2010|Joseph P. Kaboski|pka175
American Economic Review|2010|Virgiliu Midrigan|pmi156
American Economic Review|2010|Georg Weizsacker|pwe277
American Economic Review|2010|Archishman Chakraborty|pch423
American Economic Review|2010|Nava Ashraf|none
American Economic Review|2010|James Berry|pbe645
American Economic Review|2010|Jesse M. Shapiro|psh70
American Economic Review|2010|Andrew Ellul|pel137
American Economic Review|2010|Marco Pagano|ppa56
American Economic Review|2010|Fausto Panunzi|none
American Economic Review|2010|Fabian Herweg|phe256
American Economic Review|2010|Daniel Muller|pmu607
American Economic Review|2010|Philipp Weinschenk|none
American Economic Review|2010|Matthew Ellman|pel67
American Economic Review|2010|Paul Pezanis-Christou|ppe35
American Economic Review|2010|Piet Eichholtz|none
American Economic Review|2010|Nils Kok|pko380
American Economic Review|2010|John M. Quigley|pqu1
American Economic Review|2010|Javier Garcia-Cicco|pga459
American Economic Review|2010|Roberto Pancrazi|ppa621
American Economic Review|2010|Martin Uribe|pur9
American Economic Review|2010|Philippe Chone|pla208
American Economic Review|2010|Philippe Chone|pla208
American Economic Review|2010|Guy Laroque|pla208
American Economic Review|2010|Jose Apesteguia|pap14
American Economic Review|2010|Ignacio Palacios-Huerta|ppa164
American Economic Review|2011|Kenneth J. Arrow|par7
American Economic Review|2011|B. Douglas Bernheim|pbe81
American Economic Review|2011|Martin S. Feldstein|pfe112
American Economic Review|2011|Daniel L. McFadden|pmc7
American Economic Review|2011|James M. Poterba|ppo19
American Economic Review|2011|Robert M. Solow|pso18
American Economic Review|2011|Robert A. Margo|pma319
American Economic Review|2011|Katharine Coman|none
American Economic Review|2011|Elinor Ostrom|pos55
American Economic Review|2011|Gary D. Libecap|pli409
American Economic Review|2011|Robert N. Stavins|pst167
American Economic Review|2011|Thomas J. Sargent|psa83
American Economic Review|2011|Paolo Surico|psu32
American Economic Review|2011|Devin G. Pope|none
American Economic Review|2011|Maurice E. Schweitzer|none
American Economic Review|2011|Justin McCrary|none
American Economic Review|2011|Heather Royer|pro423
American Economic Review|2011|Zheng Song|pso166
American Economic Review|2011|Kjetil Storesletten|pst4
American Economic Review|2011|Fabrizio Zilibotti|pzi3
American Economic Review|2011|Martin Eichenbaum|pei4
American Economic Review|2011|Nir Jaimovich|pja325
American Economic Review|2011|Sergio Rebelo|pre4
American Economic Review|2011|Chenghuan Sean Chu|none
American Economic Review|2011|Phillip Leslie|ple710
American Economic Review|2011|Alan Sorensen|none
American Economic Review|2011|Paula Bustos|pbu250
American Economic Review|2011|Olivier Coibion|pco205
American Economic Review|2011|Yuriy Gorodnichenko|pgo175
American Economic Review|2011|Aleksander Berentsen|pbe22
American Economic Review|2011|Guido Menzio|pme246
American Economic Review|2011|Randall Wright|pwr2
American Economic Review|2011|Atila Abdulkadiroglu|none
American Economic Review|2011|Yeon-Koo Che|pch91
American Economic Review|2011|Yosuke Yasuda|pya185
American Economic Review|2011|Pedro Dal Bo|pda45
American Economic Review|2011|Guillaume R. Frochette|pfr202
American Economic Review|2011|Robert A. Moffitt|none
American Economic Review|2011|Robert E. Hall|pha128
American Economic Review|2011|Johannes Abeler|pab169
American Economic Review|2011|Armin Falk|pfa48
American Economic Review|2011|Lorenz Goette|none
American Economic Review|2011|David Huffman|phu45
American Economic Review|2011|Ernst Fehr|pfe29
American Economic Review|2011|Oliver Hart|pha222
American Economic Review|2011|Christian Zehnder|pze32
American Economic Review|2011|Uwe Dulleck|pdu12
American Economic Review|2011|Rudolf Kerschbamer|pke324
American Economic Review|2011|Matthias Sutter|psu6
American Economic Review|2011|Thomas Dohmen|pdo43
American Economic Review|2011|Armin Falk|pfa48
American Economic Review|2011|Levon Barseghyan|pba303
American Economic Review|2011|Jeffrey Prince|ppr63
American Economic Review|2011|Joshua C. Teitelbaum|pte308
American Economic Review|2011|Alessandro Bonatti|pbo878
American Economic Review|2011|Johannes Horner|phr34
American Economic Review|2011|Hans-Martin von Gaudecker|pvo35
American Economic Review|2011|Arthur van Soest|pva270
American Economic Review|2011|Erik Wengstrom|pwe90
American Economic Review|2011|Mohammed Abdellaoui|pab230
American Economic Review|2011|Aurelien Baillon|pba869
American Economic Review|2011|Laetitia Placido|ppl44
American Economic Review|2011|Peter P. Wakker|pwa205
American Economic Review|2011|Yuval Salant|psi784
American Economic Review|2011|Ulrike Malmendier|pma1397
American Economic Review|2011|Young Han Lee|none
American Economic Review|2011|Wojciech Olszewski|pol76
American Economic Review|2011|Alvaro Sandroni|none
American Economic Review|2011|Steffen Huck|phu141
American Economic Review|2011|Andrew J. Seltzer|pse58
American Economic Review|2011|Brian Wallace|pwa89
American Economic Review|2011|Bernardo Guimaraes|pgu115
American Economic Review|2011|Kevin D. Sheedy|psh236
American Economic Review|2011|Francisco Covas|pco180
American Economic Review|2011|Wouter J. Den Haan|pde12
American Economic Review|2011|Elena Reutskaja|none
American Economic Review|2011|Rosemarie Nagel|pna134
American Economic Review|2011|Colin F. Camerer|pca47
American Economic Review|2011|Antonio Rangel|none
American Economic Review|2011|Shimon Kogan|none
American Economic Review|2011|Anthony M. Kwasnica|none
American Economic Review|2011|Roberto A. Weber|pwe237
American Economic Review|2011|Meta Brown|pbr291
American Economic Review|2011|Christopher J. Flinn|pfl8
American Economic Review|2011|Andrew Schotter|psc146
American Economic Review|2011|Steven D. Levitt|ple59
American Economic Review|2011|John A. List|pli176
American Economic Review|2011|Sally E. Sadoff|none
American Economic Review|2011|Andrea Isoni|pis176
American Economic Review|2011|Graham Loomes|plo422
American Economic Review|2011|Robert Sugden|psu169
American Economic Review|2011|Charles R. Plott|ppl81
American Economic Review|2011|Kathryn Zeiler|none
American Economic Review|2011|Christoph Brunner|none
American Economic Review|2011|Colin F. Camerer|pca47
American Economic Review|2011|Jacob K. Goeree|pgo37
American Economic Review|2011|Reinhard Selten|pse24
American Economic Review|2011|Thorsten Chmura|pch621
American Economic Review|2011|Sebastian J. Goerg|pgo244
American Economic Review|2011|Janet Currie|pcu13
American Economic Review|2011|Courtney C. Coile|pco557
American Economic Review|2011|Phillip B. Levine|ple553
American Economic Review|2011|Gopi Shah Goda|pgo431
American Economic Review|2011|John B. Shoven|none
American Economic Review|2011|Sita Nataraj Slavov|pna81
American Economic Review|2011|Tami Gurley-Calvez|none
American Economic Review|2011|Brian Hill|phi123
American Economic Review|2011|Brian Hill|phi123
American Economic Review|2011|Brooke Helppie McFall|none
American Economic Review|2011|Daniel Hosken|none
American Economic Review|2011|Louis Silvia|none
American Economic Review|2011|Christopher Taylor|none
American Economic Review|2011|Matthew C. Weinberg|pwe301
American Economic Review|2011|Christopher R. Knittel|pkn5
American Economic Review|2011|Konstantinos Metaxoglou|none
American Economic Review|2011|Bevin Ashenmiller|none
American Economic Review|2011|W. Kip Viscusi|pvi69
American Economic Review|2011|Joel Huber|none
American Economic Review|2011|Jason Bell|none
American Economic Review|2011|Thomas Kinnaman|none
American Economic Review|2011|Hide-Fumi Yokoo|pyo96
American Economic Review|2011|Nils Kok|pko380
American Economic Review|2011|Marquise McGraw|pmc259
American Economic Review|2011|John M. Quigley|pqu1
American Economic Review|2011|Frank A. Wolak|none
American Economic Review|2011|Dora L. Costa|pco358
American Economic Review|2011|Matthew E. Kahn|pka41
American Economic Review|2011|Ali Hortacsu|pho408
American Economic Review|2011|Gregor Matvos|none
American Economic Review|2011|Chaehee Shin|none
American Economic Review|2011|Chad Syverson|psy13
American Economic Review|2011|Sriram Venkataraman|none
American Economic Review|2011|Hunt Allcott|pal171
American Economic Review|2011|Mark R. Jacobsen|none
American Economic Review|2011|Soren T. Anderson|pan315
American Economic Review|2011|Ryan Kellogg|pke157
American Economic Review|2011|James M. Sallee|psa1187
American Economic Review|2011|Richard T. Curtin|none
American Economic Review|2011|Adam Ashcraft|pas35
American Economic Review|2011|Paul Goldsmith-Pinkham|pgo624
American Economic Review|2011|Peter Hull|phu366
American Economic Review|2011|James Vickery|pvi152
American Economic Review|2011|Heski Bar-Isaac|pba94
American Economic Review|2011|Joel Shapiro|psh297
American Economic Review|2011|John M. Griffin|none
American Economic Review|2011|Dragon Yongjun Tang|none
American Economic Review|2011|Jie He|phe178
American Economic Review|2011|Jun Qian|pqi75
American Economic Review|2011|Philip E. Strahan|none
American Economic Review|2011|David A. Jaeger|pja17
American Economic Review|2011|Karl Storchmann|pst141
American Economic Review|2011|Jean-Michel Chevet|none
American Economic Review|2011|Michael Visser|pvi93
American Economic Review|2011|Peter W. Roberts|none
American Economic Review|2011|Mukti Khaire|none
American Economic Review|2011|Christopher I. Rider|none
American Economic Review|2011|Robin Cross|none
American Economic Review|2011|Andrew J. Plantinga|none
American Economic Review|2011|Robert N. Stavins|pst167
American Economic Review|2011|Anthony B. Atkinson|pat36
American Economic Review|2011|Jagdish Bhagwati|none
American Economic Review|2011|Benjamin M. Friedman|none
American Economic Review|2011|Robert J. Shiller|psh69
American Economic Review|2011|Virginia M. Shiller|none
American Economic Review|2011|Wendy A. Stock|none
American Economic Review|2011|John J. Siegfried|none
American Economic Review|2011|T. Aldrich Finegan|none
American Economic Review|2011|Vernon Henderson|phe30
American Economic Review|2011|Adam Storeygard|pst380
American Economic Review|2011|David N. Weil|pwe24
American Economic Review|2011|John S. Greenlees|pmc304
American Economic Review|2011|Robert McClelland|pmc304
American Economic Review|2011|Karen N. Eggleston|peg13
American Economic Review|2011|Nilay D. Shah|none
American Economic Review|2011|Steven A. Smith|psm5
American Economic Review|2011|Steven A. Smith|psm5
American Economic Review|2011|Ernst R. Berndt|none
American Economic Review|2011|Joseph P. Newhouse|pne27
American Economic Review|2011|Orley Ashenfelter|none
American Economic Review|2011|Orley Ashenfelter|none
American Economic Review|2011|Kathryn Graddy|pgr151
American Economic Review|2011|Cedric Ceulemans|none
American Economic Review|2011|Victor Ginsburgh|pgi102
American Economic Review|2011|Patrick Legros|ple192
American Economic Review|2011|William N. Goetzmann|pgo59
American Economic Review|2011|Luc Renneboog|pre160
American Economic Review|2011|Christophe Spaenjers|none
American Economic Review|2011|Jonathan S. Feinstein|pfe36
American Economic Review|2011|Severin Borenstein|pbo78
American Economic Review|2011|Paul L. Joskow|pjo110
American Economic Review|2011|Randall S. Kroszner|none
American Economic Review|2011|Philip E. Strahan|none
American Economic Review|2011|Frank A. Wolak|none
American Economic Review|2011|Lawrence H. Goulder|none
American Economic Review|2011|Robert N. Stavins|pst167
American Economic Review|2011|Carolyn Fischer|pfi105
American Economic Review|2011|Alan K. Fox|pfi105
American Economic Review|2011|Alan K. Fox|pfi105
American Economic Review|2011|James B. Bushnell|pbu181
American Economic Review|2011|Erin T. Mansur|pma874
American Economic Review|2011|Hilary Sigman|psi55
American Economic Review|2011|Howard F. Chang|psi55
American Economic Review|2011|Steven Shavell|psh42
American Economic Review|2011|Louis Kaplow|pka44
American Economic Review|2011|Betsey Stevenson|pst145
American Economic Review|2011|Justin Wolfers|pwo9
American Economic Review|2011|Dana Chandler|pli176
American Economic Review|2011|Steven D. Levitt|ple59
American Economic Review|2011|John A. List|pli176
American Economic Review|2011|Andrei A. Levchenko|ple223
American Economic Review|2011|Logan T. Lewis|ple475
American Economic Review|2011|Linda L. Tesar|pte111
American Economic Review|2011|JaeBin Ahn|pah105
American Economic Review|2011|Mary Amiti|pam39
American Economic Review|2011|David E. Weinstein|pwe34
American Economic Review|2011|George Alessandria|pal70
American Economic Review|2011|Joseph P. Kaboski|pka175
American Economic Review|2011|Virgiliu Midrigan|pmi156
American Economic Review|2011|Rudolfs Bems|pbe208
American Economic Review|2011|Robert C. Johnson|pjo146
American Economic Review|2011|Kei-Mu Yi|pyi44
American Economic Review|2011|John A. List|pli176
American Economic Review|2011|Paul J. Ferraro|pfe373
American Economic Review|2011|Juan Jose Miranda|pmi780
American Economic Review|2011|Michael K. Price|ppr89
American Economic Review|2011|Omar Al-Ubaydli|pal295
American Economic Review|2011|Min Lee|none
American Economic Review|2011|Maarten Voors|pvo144
American Economic Review|2011|Erwin Bulte|pbu155
American Economic Review|2011|Andreas Kontoleon|pko183
American Economic Review|2011|John A. List|pli176
American Economic Review|2011|Ty Turley|none
American Economic Review|2011|Joshua D. Angrist|pan29
American Economic Review|2011|Stacey H. Chen|pch141
American Economic Review|2011|Jae Song|pso277
American Economic Review|2011|David H. Autor|pdo78
American Economic Review|2011|David H. Autor|pdo78
American Economic Review|2011|David H. Autor|pdo78
American Economic Review|2011|Mark G. Duggan|pgu703
American Economic Review|2011|Mark G. Duggan|pgu703
American Economic Review|2011|David S. Lyle|pau9
American Economic Review|2011|David S. Lyle|pau9
American Economic Review|2011|Peter Siminski|none
American Economic Review|2011|Simon Ville|pvi245
American Economic Review|2011|Dalton Conley|none
American Economic Review|2011|Jennifer Heerwig|none
American Economic Review|2011|William J. Collins|pco315
American Economic Review|2011|Robert A. Margo|pma319
American Economic Review|2011|Richard R. W. Brooks|none
American Economic Review|2011|Trevor M. Kollmann|pko475
American Economic Review|2011|Price V. Fishback|pfi13
American Economic Review|2011|Melinda C. Miller|none
American Economic Review|2011|Jason Abaluck|none
American Economic Review|2011|Jonathan Gruber|pgr20
American Economic Review|2011|Dana P. Goldman|pgo681
American Economic Review|2011|Geoffrey F. Joyce|pjo397
American Economic Review|2011|William B. Vogt|pvo14
American Economic Review|2011|Mark G. Duggan|pgu703
American Economic Review|2011|Mark G. Duggan|pgu703
American Economic Review|2011|Fiona Scott Morton|none
