,journal,year,author,Name,Short-Id
6380,Journal of Political Economy,2003.0,leonid kogan,,
6381,Journal of Political Economy,2003.0,sergei severinov,,
6382,Journal of Political Economy,2003.0,pierre-andre chiappori,,
6383,Journal of Political Economy,2003.0,ana castaneda,,
6384,Journal of Political Economy,2003.0,lawrence h. goulder,,
6385,Journal of Political Economy,2003.0,roberton c. williams iii,Roberton C. Williams Iii,pwi38
6386,Journal of Political Economy,2003.0,canice prendergast,,
6387,Journal of Political Economy,2003.0,erzo g. j. luttmer,Erzo G. J. Luttmer,plu199
6388,Journal of Political Economy,2003.0,david k. musto,,
6389,Journal of Political Economy,2003.0,bilge yilmaz,,
6390,Journal of Political Economy,2003.0,chang-tai hsieh,,
6391,Journal of Political Economy,2003.0,kerwin kofi charles,,
6392,Journal of Political Economy,2003.0,jose a. scheinkman,Jose Scheinkman,psc26
6393,Journal of Political Economy,2003.0,alwyn young,,
6394,Journal of Political Economy,2003.0,v. v. chari,,
6395,Journal of Political Economy,2003.0,avinash dixit,,
6396,Journal of Political Economy,2003.0,alvin e. roth,Alvin Roth,pro40
6397,Journal of Political Economy,2003.0,john conlisk,,
6398,Journal of Political Economy,2003.0,howard f. chang,,
6399,Journal of Political Economy,2004.0,lior menzly,,
6400,Journal of Political Economy,2004.0,tano santos,,
6401,Journal of Political Economy,2004.0,pietro veronesi,,
6402,Journal of Political Economy,2004.0,john c. brown,John C. Bernard,pbe691
6403,Journal of Political Economy,2004.0,john c. brown,John C. Boik,pbo785
6404,Journal of Political Economy,2004.0,stephen v. cameron,,
6405,Journal of Political Economy,2004.0,christopher taber,,
6406,Journal of Political Economy,2004.0,gene m. grossman,Gene Grossman,pgr21
6407,Journal of Political Economy,2004.0,alan b. krueger,,
6408,Journal of Political Economy,2004.0,reza baqir,,
6409,Journal of Political Economy,2004.0,karen e. dynan,,
6410,Journal of Political Economy,2004.0,stephen p. zeldes,Stephen Zeldes,pze2
6411,Journal of Political Economy,2004.0,florencio lopez-de-silanes,Florencio Lopez-De-Silanes,plo137
6412,,,,,
6413,,,,,
6414,Journal of Political Economy,2004.0,david h. autor,David H. Austin,pau29
6415,Journal of Political Economy,2004.0,david h. autor,David Autor,pau9
6416,Journal of Political Economy,2004.0,david lyle,,
6417,Journal of Political Economy,2004.0,christopher l. house,Christopher House,pho56
6418,Journal of Political Economy,2004.0,john v. leahy,John Leahy,ple189
6419,Journal of Political Economy,2004.0,thierry verdier,Thierry A. Verdier,pve75
6420,Journal of Political Economy,2004.0,zeynep k. hansen,,
6421,Journal of Political Economy,2004.0,chris i. telmer,Chris Telmer,pte102
6422,Journal of Political Economy,2004.0,johannes horner,,
6423,Journal of Political Economy,2004.0,morton i. kamien,,
6424,,,,,
6425,,,,,
6426,,,,,
6427,Journal of Political Economy,2004.0,edward miguel,Edward Andrew Miguel,pmi499
6428,Journal of Political Economy,2004.0,shanker satyanath,,
6429,Journal of Political Economy,2004.0,ernest sergenti,,
6430,Journal of Political Economy,2004.0,harold l. cole,Harold Coulombe,pco49
6431,Journal of Political Economy,2004.0,harold l. cole,Harold Cole,pco70
6432,Journal of Political Economy,2004.0,lee e. ohanian,Lee Edward Ohanian,poh1
6433,Journal of Political Economy,2004.0,pravin krishna,,
6434,Journal of Political Economy,2004.0,lowell j. taylor,,
6435,Journal of Political Economy,2004.0,kenneth a. swinnerton,Kenneth Swinnerton,psw8
6436,Journal of Political Economy,2004.0,mark bils,,
6437,Journal of Political Economy,2004.0,peter j. klenow,,
6438,Journal of Political Economy,2004.0,samuel kortum,,
6439,Journal of Political Economy,2004.0,harry mamaysky,,
6440,Journal of Political Economy,2004.0,jiang wang,,
6441,Journal of Political Economy,2004.0,john a. list,John List,pli176
6442,Journal of Political Economy,2004.0,thomas w. gilligan,,
6443,Journal of Political Economy,2004.0,urban j. jermann,Urban Joseph Jermann,pje4
6444,Journal of Political Economy,2004.0,jonathan b. berk,,
6445,Journal of Political Economy,2004.0,robert m. costrell,,
6446,Journal of Political Economy,2004.0,glenn c. loury,Glenn Cartman Loury,plo117
6447,Journal of Political Economy,2004.0,elisabeth r. gerber,,
6448,Journal of Political Economy,2004.0,jeffrey b. lewis,Jeffrey B. Liebman,pli184
6449,Journal of Political Economy,2004.0,david hummels,David L. Hummels,phu100
6450,Journal of Political Economy,2004.0,ivar ekeland,,
6451,Journal of Political Economy,2004.0,lars nesheim,Lars Patrick Nesheim,pne123
6452,Journal of Political Economy,2004.0,jaewoo ryoo,,
6453,Journal of Political Economy,2004.0,edward p. lazear,Edward Lazear,pla64
6454,Journal of Political Economy,2004.0,shlomo benartzi,,
6455,Journal of Political Economy,2004.0,steven j. davis,Steven Davis,pda15
6456,Journal of Political Economy,2004.0,steven j. davis,Steven J. Dundas,pdu454
6457,Journal of Political Economy,2004.0,alan s. frankel,,
6458,Journal of Political Economy,2004.0,elisabeth m. landes,,
6459,Journal of Political Economy,2004.0,glenn macdonald,Glenn Macdonald,pma84
6460,Journal of Political Economy,2004.0,michael s. weisbach,Michael Steven Weisbach,pwe127
6461,Journal of Political Economy,2005.0,lawrence j. christiano,Lawrence Christiano,pch45
6462,Journal of Political Economy,2005.0,henry s. farber,,
6463,Journal of Political Economy,2005.0,thomas de garidel-thoron,,
6464,Journal of Political Economy,2005.0,todd e. elder,Todd Elder,pel109
6465,Journal of Political Economy,2005.0,christopher r. taber,,
6466,Journal of Political Economy,2005.0,carl wennerlind,,
6467,Journal of Political Economy,2005.0,gordon h. hanson,Gordon Hanson,pha80
6468,Journal of Political Economy,2005.0,edward l. glaeser,Edward Ludwig Glaeser,pgl9
6469,Journal of Political Economy,2005.0,kenneth y. chay,Kenneth Chay,pch800
6470,Journal of Political Economy,2005.0,coen n. teulings,C. N. Teulings,pte85
6471,Journal of Political Economy,2005.0,stefano m. bertozzi,,
6472,Journal of Political Economy,2005.0,thomas j. holmes,Thomas Holmes,pho45
6473,Journal of Political Economy,2005.0,james a. schmitz jr.,,
6474,,,,,
6475,Journal of Political Economy,2005.0,oliver hart,Oliver D. Hart,pha222
6476,Journal of Political Economy,2005.0,patrick bajari,,
6477,Journal of Political Economy,2005.0,ariel burstein,Ariel Tomas Burstein,pbu107
6478,Journal of Political Economy,2005.0,michael pries,Michael J. Pries,ppr181
6479,Journal of Political Economy,2005.0,jacob k. goeree,Jacob K Goeree,pgo37
6480,Journal of Political Economy,2005.0,john l. turner,,
6481,Journal of Political Economy,2005.0,rafael rob,,
6482,Journal of Political Economy,2005.0,patrick bajari,,
6483,Journal of Political Economy,2005.0,c. lanier benkard,,
6484,Journal of Political Economy,2005.0,richard blundell,Richard W. Blundell,pbl81
6485,Journal of Political Economy,2005.0,pierre-andré chiappori,,
6486,Journal of Political Economy,2006.0,john a. list,John List,pli176
6487,Journal of Political Economy,2006.0,john s. earle,John Earle,pea6
6488,Journal of Political Economy,2006.0,anna l. paulson,Anna Paulson,ppa1095
6489,Journal of Political Economy,2006.0,alexander karaivanov,Alexander K. Karaivanov,pka38
6490,Journal of Political Economy,2006.0,enrico c. perotti,Enrico Perotti,ppe58
6491,Journal of Political Economy,2006.0,ernst-ludwig von thadden,Ernst-Ludwig Von Thadden,pvo28
6492,Journal of Political Economy,2006.0,editors,,
6493,Journal of Political Economy,2006.0,matthew gentzkow,Matthew Aaron Gentzkow,pge43
6494,Journal of Political Economy,2006.0,jesse m. shapiro,Jesse Shapiro,psh70
6495,Journal of Political Economy,2006.0,yingyi qian,,
6496,Journal of Political Economy,2006.0,marco j. van der leij,Marco Juri Van Der Leij,pva109
6497,Journal of Political Economy,2006.0,josé luis moraga-gonzalez,,
6498,Journal of Political Economy,2006.0,jonas d. m. fisher,,
6499,Journal of Political Economy,2006.0,m. keith chen,,
6500,Journal of Political Economy,2006.0,venkat lakshminarayanan,,
6501,Journal of Political Economy,2006.0,laurie r. santos,,
6502,Journal of Political Economy,2006.0,karsten jeske,,
6503,Journal of Political Economy,2006.0,allen r. sanderson,,
6504,,,,,
6505,,,,,
6506,,,,,
6507,Journal of Political Economy,2006.0,in utero,,
6508,Journal of Political Economy,2006.0,juuso vã¤limã¤ki,,
6509,Journal of Political Economy,2006.0,peter m. demarzo,Peter M. Demarzo,pde650
6510,Journal of Political Economy,2006.0,branko uro,,
6511,Journal of Political Economy,2006.0,matthew j. kotchen,Matthew Jason Kotchen,pko326
6512,Journal of Political Economy,2006.0,marco cagetti,,
6513,Journal of Political Economy,2006.0,ilyana kuziemko,,
6514,Journal of Political Economy,2006.0,eric werker,,
6515,Journal of Political Economy,2006.0,aaron s. edlin,Aaron Edlin,ped12
6516,Journal of Political Economy,2006.0,pinar karaca-mandic,,
6517,Journal of Political Economy,2006.0,tano santos,,
6518,Journal of Political Economy,2006.0,tat y. chan,,
6519,Journal of Political Economy,2006.0,barton h. hamilton,Barton Hamilton,pha76
6520,Journal of Political Economy,2006.0,hugo hopenhayn,Hugo A. Hopenhayn,pho217
6521,Journal of Political Economy,2007.0,fernando ferreira,Fernando V. Ferreira,pfe163
6522,Journal of Political Economy,2007.0,robert mcmillan,,
6523,Journal of Political Economy,2007.0,hã©lã¨ne rey,,
6524,,,,,
6525,,,,,
6526,Journal of Political Economy,2007.0,editors,,
6527,Journal of Political Economy,2007.0,nobuhiro kiyotaki,,
6528,,,,,
6529,,,,,
6530,,,,,
6531,Journal of Political Economy,2007.0,chunlin liu,,
6532,Journal of Political Economy,2007.0,nicholas s. souleles,Nicholas S Souleles,pso104
6533,Journal of Political Economy,2007.0,edward miguel,Edward Andrew Miguel,pmi499
6534,Journal of Political Economy,2007.0,anonymous,,
6535,Journal of Political Economy,2007.0,felix oberholzer-gee,,
6536,Journal of Political Economy,2007.0,koleman strumpf,,
6537,Journal of Political Economy,2007.0,douglas o. staiger,,
6538,Journal of Political Economy,2007.0,jonas d. m. fisher,,
6539,Journal of Political Economy,2007.0,vicky longawa,,
6540,Journal of Political Economy,2007.0,robert e. lucas jr.,Robert E. Lucas Jr.,plu15
6541,Journal of Political Economy,2007.0,benjamin a. olken,Benjamin Olken,pol170
6542,Journal of Political Economy,2007.0,ali hortaã§su,,
6543,Journal of Political Economy,2007.0,luis rayo,,
6544,Journal of Political Economy,2007.0,aner sela,,
6545,Journal of Political Economy,2007.0,ivã¡n werning,,
6546,Journal of Political Economy,2007.0,natalia kovrijnykh,,
6547,Journal of Political Economy,2007.0,balã¡zs szentes,,
6548,Journal of Political Economy,2007.0,rosemary avery,,
6549,Journal of Political Economy,2007.0,donald kenkel,Donald S. Kenkel,pke44
6550,Journal of Political Economy,2007.0,dean r. lillard,,
6551,Journal of Political Economy,2007.0,john a. list,John List,pli176
6552,Journal of Political Economy,2007.0,kevin p. hutchinson,,
6553,Journal of Political Economy,2007.0,robert e. mccormick,Robert Exley Mccormick,pmc102
6554,Journal of Political Economy,2007.0,robert e. mccormick,Robert E. Moore,pmo434
6555,Journal of Political Economy,2007.0,robert d. tollison,Robert Tollison,pto21
6556,Journal of Political Economy,2007.0,aaron s. edlin,Aaron Edlin,ped12
6557,Journal of Political Economy,2007.0,pinar karaca-mandic,,
6558,Journal of Political Economy,2008.0,robert k. fleck,Robert Kenneth Fleck,pfl134
6559,Journal of Political Economy,2008.0,carlos e. da costa,Carlos Da Costa,pda797
6560,Journal of Political Economy,2008.0,ivã¡n werning,,
6561,Journal of Political Economy,2008.0,pierre-andrã© chiappori,,
6562,Journal of Political Economy,2008.0,anonymous,,
6563,Journal of Political Economy,2008.0,john c. heaton,,
6564,Journal of Political Economy,2008.0,michael p. keane,Michael P Keane,pke18
6565,Journal of Political Economy,2008.0,anonymous,,
6566,Journal of Political Economy,2008.0,patricia cortes,,
6567,Journal of Political Economy,2008.0,jonathan vogel,Jonathan E. Vogel,pvo58
6568,Journal of Political Economy,2008.0,anonymous,,
6569,Journal of Political Economy,2008.0,joseph j. doyle jr.,,
6570,Journal of Political Economy,2008.0,charles c. mann,Charles C. Martinez,pma2632
6571,Journal of Political Economy,2008.0,charles c. mann,Charles C. Moul,pmo996
6572,Journal of Political Economy,2008.0,kerwin kofi charles,,
6573,Journal of Political Economy,2008.0,erica field,,
6574,Journal of Political Economy,2008.0,attila ambrus,,
6575,Journal of Political Economy,2008.0,william p. rogerson,,
6576,Journal of Political Economy,2008.0,lauren cohen,,
6577,Journal of Political Economy,2008.0,christopher malloy,Christopher James Malloy,pma1313
6578,Journal of Political Economy,2008.0,anonymous,,
6579,Journal of Political Economy,2008.0,markus goldstein,Markus P. Goldstein,pgo285
6580,Journal of Political Economy,2008.0,tomas sjã¶strã¶m,,
6581,Journal of Political Economy,2008.0,bruno l. s. falcã£o,,
6582,Journal of Political Economy,2008.0,oliver hart,Oliver D. Hart,pha222
6583,Journal of Political Economy,2008.0,caralee mcliesh,,
6584,Journal of Political Economy,2008.0,stephen l. ross,Stephen Ross,pro69
6585,Journal of Political Economy,2009.0,kristopher s. gerardi,Kristopher Gerardi,pge160
6586,Journal of Political Economy,2009.0,sanjay k. dhar,,
6587,Journal of Political Economy,2009.0,jean-pierre h. dubã©,,
6588,Journal of Political Economy,2009.0,tai-wei hu,,
6589,Journal of Political Economy,2009.0,mark carlson,Mark A. Carlson,pca881
6590,Journal of Political Economy,2009.0,kris james mitchener,,
6591,Journal of Political Economy,2009.0,pietro vertova,,
6592,Journal of Political Economy,2009.0,robert e. hall,Robert Hall,pha128
6593,Journal of Political Economy,2009.0,ken hendricks,,
6594,Journal of Political Economy,2009.0,alan sorensen,,
6595,Journal of Political Economy,2009.0,editors,,
6596,Journal of Political Economy,2009.0,josã©-vã­ctor rã­os-rull,,
6597,Journal of Political Economy,2009.0,benjamin a. olken,Benjamin Olken,pol170
6598,Journal of Political Economy,2009.0,editors,,
6599,Journal of Political Economy,2009.0,franã§ois r. velde,,
6600,Journal of Political Economy,2009.0,david albouy,David Yves Albouy,pal128
6601,Journal of Political Economy,2009.0,jennifer brown,,
6602,Journal of Political Economy,2009.0,pol antrã s,,
6603,Journal of Political Economy,2009.0,ricardo j. caballero,Ricardo J Caballero,pca44
6604,Journal of Political Economy,2009.0,anonymous,,
6605,Journal of Political Economy,2009.0,philipp kircher,,
6606,Journal of Political Economy,2009.0,edward p. lazear,Edward Lazear,pla64
6607,Journal of Political Economy,2009.0,zhongmin wang,,
6608,Journal of Political Economy,2009.0,william troost,,
6609,Journal of Political Economy,2009.0,laura xiaolei liu,,
6610,Journal of Political Economy,2009.0,toni m. whited,Toni Whited,pwh6
6611,Journal of Political Economy,2009.0,richard blundell,Richard W. Blundell,pbl81
6612,Journal of Political Economy,2009.0,sarath sanga,,
6613,Journal of Political Economy,2009.0,anonymous,,
6614,Journal of Political Economy,2010.0,eric french,Eric Baird French,pfr203
6615,Journal of Political Economy,2010.0,john b. jones,John Bailey Jones,pjo135
6616,Journal of Political Economy,2010.0,grant miller,,
6617,Journal of Political Economy,2010.0,b. piedad urdinola,,
6618,Journal of Political Economy,2010.0,matthew a. turner,Matthew Turner,ptu3
6619,Journal of Political Economy,2010.0,anonymous,,
6620,Journal of Political Economy,2010.0,jonathan levav,,
6621,Journal of Political Economy,2010.0,mark heitmann,,
6622,Journal of Political Economy,2010.0,andreas herrmann,,
6623,Journal of Political Economy,2010.0,sheena s. iyengar,,
6624,Journal of Political Economy,2010.0,daniel l. chen,Daniel Li Chen,pch1296
6625,Journal of Political Economy,2010.0,james m. snyder,James M. Snyder Jr.,psn39
6626,Journal of Political Economy,2010.0,david strã¶mberg,,
6627,Journal of Political Economy,2010.0,james e. west,James E West,pwe191
6628,Journal of Political Economy,2010.0,james e. west,James E. Wilen,pwi168
6629,Journal of Political Economy,2010.0,ariel tomã¡s burstein,,
6630,Journal of Political Economy,2010.0,pierre-daniel sarte,Pierre Daniel Sarte,psa30
6631,Journal of Political Economy,2010.0,raymond owens,,
6632,Journal of Political Economy,2010.0,giovanni l. violante,Giovanni Luca Violante,pvi7
6633,Journal of Political Economy,2010.0,erik snowberg,,
6634,Journal of Political Economy,2010.0,jonathan vogel,Jonathan E. Vogel,pvo58
6635,Journal of Political Economy,2010.0,editors,,
6636,Journal of Political Economy,2009.0,joão f. gomes,,
6637,Journal of Political Economy,2009.0,leonid kogan,,
6638,Journal of Political Economy,2010.0,luis rayo,,
6639,Journal of Political Economy,2010.0,ilya segal,,
6640,Journal of Political Economy,2010.0,ali hortaçsu,,
6641,Journal of Political Economy,2010.0,david mcadams,David Mcadams,pmc52
6642,Journal of Political Economy,2010.0,michael d. whinston,Michael Whinston,pwh46
6643,Journal of Political Economy,2010.0,mark doms,Mark E. Doms,pdo89
6644,Journal of Political Economy,2010.0,ethan lewis,Ethan G. Lewis,ple579
6645,Journal of Political Economy,2010.0,brian knight,Brian G. Knight,pkn7
6646,Journal of Political Economy,2010.0,nathan schiff,Nathan Mudrick Schiff,psc541
6647,Journal of Political Economy,2010.0,timothy erickson,,
6648,Journal of Political Economy,2010.0,toni m. whited,Toni Whited,pwh6
6649,Journal of Political Economy,2011.0,mariano m. croce,,
6650,Journal of Political Economy,2011.0,pierre-daniel g. sarte,,
6651,,,,,
6652,Journal of Political Economy,2011.0,venkatesh sundararaman,,
6653,Journal of Political Economy,2011.0,amalia r. miller,Amalia Rebecca Miller,pmi419
6654,Journal of Political Economy,2011.0,catherine e. tucker,Catherine Tucker,ptu36
6655,Journal of Political Economy,2011.0,josé c. r. pueblita,,
6656,Journal of Political Economy,2011.0,vijay krishna,,
6657,Journal of Political Economy,2011.0,johannes hörner,,
6658,Journal of Political Economy,2011.0,jacob n. shapiro,,
6659,Journal of Political Economy,2011.0,joseph h. felter,,
6660,Journal of Political Economy,2011.0,pablo fajgelbaum,Pablo D. Fajgelbaum,pfa265
6661,Journal of Political Economy,2011.0,gene m. grossman,Gene Grossman,pgr21
6662,Journal of Political Economy,2011.0,mark carlson,Mark A. Carlson,pca881
6663,Journal of Political Economy,2011.0,kris james mitchener,,
6664,Journal of Political Economy,2011.0,jennifer brown,,
6665,Journal of Political Economy,2011.0,eric budish,,
6666,Journal of Political Economy,2011.0,ronald l. goettler,,
6667,Journal of Political Economy,2011.0,lauren cohen,,
6668,Journal of Political Economy,2011.0,joshua coval,,
6669,Journal of Political Economy,2011.0,christopher malloy,Christopher James Malloy,pma1313
6670,Journal of Political Economy,2011.0,sangmok lee,,
6671,Journal of Political Economy,2012.0,bård harstad,,
6672,Journal of Political Economy,2012.0,thomas j. sargent,Thomas Sargent,psa83
6673,Journal of Political Economy,2012.0,jeremy bulow,,
6674,Journal of Political Economy,2012.0,heléne lundqvist,,
6675,Journal of Political Economy,2012.0,arvind krishnamurthy,,
6676,Journal of Political Economy,2012.0,greg kaplan,Greg Warren Kaplan,pka660
6677,Journal of Political Economy,2012.0,david sims,,
6678,Journal of Political Economy,2012.0,scott baker,Scott R. Baker,pba1441
6679,Journal of Political Economy,2012.0,iván werning,,
6680,Journal of Political Economy,2012.0,pierre-andré chiappori,,
6681,Journal of Political Economy,2012.0,alwyn young,,
6682,Journal of Political Economy,2012.0,felix várdy,,
6683,Journal of Political Economy,2012.0,julian di giovanni,Julian Di Giovanni,pdi67
6684,Journal of Political Economy,2012.0,charles n. noussair,Charles Noussair,pno50
6685,Journal of Political Economy,2012.0,daan van soest,Daan Van Soest,pva230
6686,Journal of Political Economy,2012.0,gautam gowrisankaran,,
6687,Journal of Political Economy,2013.0,tayfun sönmez,,
6688,Journal of Political Economy,2013.0,andrés rodríguez-clare,,
6689,Journal of Political Economy,2013.0,ethan bueno de mesquita,,
6690,Journal of Political Economy,2013.0,paul glewwe,,
6691,Journal of Political Economy,2013.0,laine rutledge,,
6692,Journal of Political Economy,2013.0,francisco j. buera,Francisco Javier Buera,pbu242
6693,Journal of Political Economy,2013.0,kim j. ruhl,Kim Ruhl,pru22
6694,Journal of Political Economy,2013.0,balázs szentes,,
6695,Journal of Political Economy,2013.0,jean-françois laslier,,
6696,Journal of Political Economy,2013.0,antonin macé,,
6697,Journal of Political Economy,2013.0,e. glen weyl,Eric Glen Weyl,pwe266
6698,Journal of Political Economy,2013.0,clyde g. reed,,
6699,Journal of Political Economy,2013.0,steven d. levitt,Steven Levitt,ple59
6700,Journal of Political Economy,2013.0,john a. list,John List,pli176
6701,Journal of Political Economy,2013.0,costis skiadas,,
6702,Journal of Political Economy,2013.0,roland g. fryer jr.,,
6703,Journal of Political Economy,2013.0,glenn c. loury,Glenn Cartman Loury,plo117
6704,Journal of Political Economy,2013.0,alexander david,,
6705,Journal of Political Economy,2013.0,pietro veronesi,,
6706,,,,,
6707,Journal of Political Economy,2013.0,john william hatfield,,
6708,Journal of Political Economy,2013.0,alexander westkamp,,
6709,Journal of Political Economy,2013.0,bruno strulovici,Bruno H. Strulovici,pst187
6710,Journal of Political Economy,2013.0,guillermo ordoñez,,
6711,Journal of Political Economy,2013.0,bart smeulders,,
6712,Journal of Political Economy,2013.0,frits c. r. spieksma,,
6713,Journal of Political Economy,2013.0,julia k. thomas,Julia Kathryn Thomas,pth42
6714,Journal of Political Economy,2014.0,robert e. lucas jr.,Robert E. Lucas Jr.,plu15
6715,Journal of Political Economy,2013.0,mehmet y. gurdal,Mehmet Yigit Gurdal,pgu324
6716,Journal of Political Economy,2013.0,joshua b. miller,Joshua Benjamin Miller,pmi476
6717,Journal of Political Economy,2014.0,iván werning,,
6718,Journal of Political Economy,2014.0,frederico belo,,
6719,Journal of Political Economy,2014.0,ning sun,,
6720,Journal of Political Economy,2014.0,thomas j. holmes,Thomas Holmes,pho45
6721,Journal of Political Economy,2014.0,john j. stevens,John J. Seater,pse69
6722,Journal of Political Economy,2014.0,john j. stevens,John Stevens,pst69
6723,Journal of Political Economy,2014.0,orazio p. attanasio,Orazio Attanasio,pat7
6724,Journal of Political Economy,2014.0,valérie lechene,,
6725,Journal of Political Economy,2014.0,james a. robinson,James Alan Robinson,pro179
6726,Journal of Political Economy,2014.0,paco martorell,,
6727,Journal of Political Economy,2014.0,chao fu,,
6728,Journal of Political Economy,2014.0,frédéric robert-nicoud,,
6729,Journal of Political Economy,2014.0,david h. autor,David H. Austin,pau29
6730,Journal of Political Economy,2014.0,david h. autor,David Autor,pau9
6731,Journal of Political Economy,2014.0,christopher j. palmer,,
6732,Journal of Political Economy,2014.0,parag a. pathak,Parag Pathak,ppa503
6733,Journal of Political Economy,2015.0,jere r. behrman,Jere Richard Behrman,pbe285
6734,Journal of Political Economy,2015.0,petra e. todd,,
6735,Journal of Political Economy,2015.0,kenneth i. wolpin,,
6736,Journal of Political Economy,2014.0,roberto pinheiro,Roberto Benjamin Pinheiro,ppi165
6737,,,,,
6738,Journal of Political Economy,2014.0,peter l. rousseau,Peter Rousseau,pro64
6739,,,,,
6740,,,,,
6741,,,,,
6742,Journal of Political Economy,2014.0,masatoshi tsumagari,,
6743,Journal of Political Economy,2014.0,jérôme adda,,
6744,Journal of Political Economy,2014.0,brendon mcconnell,Brendon Mcconnell,pmc262
6745,Journal of Political Economy,2014.0,imran rasul,,
6746,Journal of Political Economy,2014.0,jan de loecker,Jan K. De Loecker,pde165
6747,Journal of Political Economy,2014.0,david e. bloom,David Bloom,pbl79
6748,Journal of Political Economy,2014.0,günther fink,,
6749,Journal of Political Economy,2014.0,geoffroy de clippel,Geoffroy De Clippel,pde279
6750,Journal of Political Economy,2014.0,timothy n. cason,Timothy Cason,pca46
6751,Journal of Political Economy,2014.0,charles r. plott,Charles Raymond Plott,ppl81
6752,Journal of Political Economy,2014.0,sonja b. starr,,
6753,Journal of Political Economy,2015.0,dean corbae,,
6754,Journal of Political Economy,2015.0,alexander frankel,,
6755,Journal of Political Economy,2015.0,emir kamenica,,
6756,Journal of Political Economy,2015.0,joseph j. doyle jr.,,
6757,Journal of Political Economy,2015.0,john a. graves,,
6758,Journal of Political Economy,2015.0,elena asparouhova,,
6759,Journal of Political Economy,2015.0,peter bossaerts,Peter L. Bossaerts,pbo132
6760,Journal of Political Economy,2015.0,jon eguia,Jon X Eguia,peg4
6761,Journal of Political Economy,2015.0,william zame,William R. Zame,pza30
6762,Journal of Political Economy,2015.0,lawrence e. blume,Lawrence Blume,pbl4
6763,Journal of Political Economy,2015.0,rajshri jayaraman,,
6764,Journal of Political Economy,2015.0,christopher r. taber,,
6765,Journal of Political Economy,2015.0,philipp eisenhauer,,
6766,Journal of Political Economy,2015.0,thomas macurdy,,
6767,Journal of Political Economy,2015.0,katrine v. løken,,
6768,Journal of Political Economy,2015.0,kjell g. salvanes,Kjell G Salvanes,psa3
6769,Journal of Political Economy,2015.0,flávio cunha,,
6770,Journal of Political Economy,2015.0,petra todd,,
6771,Journal of Political Economy,2015.0,pablo casas-arce,,
6772,Journal of Political Economy,2015.0,nicolae gârleanu,,
6773,Journal of Political Economy,2015.0,nabil i. al-najjar,,
6774,Journal of Political Economy,2015.0,eran shmaya,,
6775,,,,,
6776,,,,,
6777,,,,,
6778,Journal of Political Economy,2015.0,pol antràs,,
6779,Journal of Political Economy,2015.0,c. fritz foley,,
6780,Journal of Political Economy,2015.0,lawrence e. blume,Lawrence Blume,pbl4
6781,,,,,
6782,,,,,
6783,Journal of Political Economy,2015.0,neus herranz,,
6784,Journal of Political Economy,2015.0,stefan krasa,,
6785,Journal of Political Economy,2015.0,anne p. villamil,,
6786,Journal of Political Economy,2015.0,will dobbie,,
6787,Journal of Political Economy,2015.0,roland g. fryer jr.,,
6788,Journal of Political Economy,2015.0,kieran walsh,,
6789,Journal of Political Economy,2015.0,supreet kaur,,
6790,Journal of Political Economy,2015.0,michael kremer,,
6791,Journal of Political Economy,2015.0,charles sprenger,Charles David Sprenger,psp176
6792,Journal of Political Economy,2015.0,miguel a. ballester,Miguel Ballester,pba849
6793,Journal of Political Economy,2015.0,peter koudijs,,
6794,Journal of Political Economy,2015.0,anne brockmeyer,,
6795,Journal of Political Economy,2015.0,henrik jacobsen kleven,,
6796,Journal of Political Economy,2015.0,johannes spinnewijn,,
6797,Journal of Political Economy,2015.0,solomon w. polachek,Solomon William Polachek,ppo61
6798,Journal of Political Economy,2015.0,rewat thamma-apiroam,,
6799,Journal of Political Economy,2016.0,bård harstad,,
6800,Journal of Political Economy,2016.0,meredith fowlie,,
6801,Journal of Political Economy,2016.0,antoine dechezleprêtre,,
6802,Journal of Political Economy,2016.0,david hémous,,
6803,Journal of Political Economy,2016.0,alan barreca,Alan Irwin Barreca,pba1012
6804,Journal of Political Economy,2016.0,karen clay,Karen B. Clay,pcl25
6805,Journal of Political Economy,2016.0,dave donaldson,,
6806,Journal of Political Economy,2016.0,roland bénabou,,
6807,Journal of Political Economy,2016.0,benjamin a. olken,Benjamin Olken,pol170
6808,Journal of Political Economy,2016.0,ririn purnamasari,,
6809,Journal of Political Economy,2016.0,matthew wai-poi,,
6810,Journal of Political Economy,2016.0,frédéric boissay,,
6811,Journal of Political Economy,2016.0,frank smets,Frank Rafael Smets,psm33
6812,Journal of Political Economy,2016.0,anne brockmeyer,,
6813,Journal of Political Economy,2016.0,henrik jacobsen kleven,,
6814,Journal of Political Economy,2016.0,johannes spinnewijn,,
6815,Journal of Political Economy,2016.0,greg kaplan,Greg Warren Kaplan,pka660
6816,Journal of Political Economy,2016.0,david c. chan,,
6817,Journal of Political Economy,2016.0,camille hémet,,
6818,Journal of Political Economy,2016.0,david d. laitin,,
6819,Journal of Political Economy,2016.0,john sutton,,
6820,Journal of Political Economy,2016.0,peter mueser,Peter R. Mueser,pmu471
6821,Journal of Political Economy,2016.0,kenneth troske,Kenneth R. Troske,ptr38
6822,Journal of Political Economy,2016.0,gautam gowrisankaran,,
6823,Journal of Political Economy,2016.0,stanley s. reynolds,,
6824,Journal of Political Economy,2016.0,mario samano,,
6825,Journal of Political Economy,2016.0,santosh anagol,Santosh Shrikant Anagol,pan160
6826,Journal of Political Economy,2016.0,thomas fujiwara,,
