,journal,year,author,name,Short-Id
1251,American Economic Review,2012.0,jã³n steinsson,,
1252,American Economic Review,2012.0,attila ambrus,,
1253,American Economic Review,2012.0,charles sprenger,charles david sprenger,psp176
1254,American Economic Review,2012.0,charles sprenger,charles david sprenger,psp176
1255,American Economic Review,2012.0,guido porto,,
1256,American Economic Review,2012.0,jã³zsef sã¡kovics,,
1257,American Economic Review,2012.0,chris robinson,chris m. robinson,pro346
1258,American Economic Review,2012.0,michael faye,,
1259,American Economic Review,2012.0,mark r. rosenzweig,mark rosenzweig,pro558
1260,American Economic Review,2012.0,mohammad nazmul hassan,,
1261,American Economic Review,2012.0,ayala arad,,
1262,American Economic Review,2012.0,jeremy magruder,jeremy r. magruder,pma1755
1263,American Economic Review,2012.0,olga kuzmina,,
1264,American Economic Review,2012.0,catherine thomas,,
1265,American Economic Review,2012.0,eric s. taylor,,
1266,American Economic Review,2012.0,cã©dric tille,,
1267,American Economic Review,2012.0,eric van wincoop,eric van wincoop,pva387
1268,American Economic Review,2012.0,josã©-vã­ctor rã­os-rull,,
1269,American Economic Review,2012.0,jordi blanes i vidal,,
1270,American Economic Review,2012.0,anthony c. fisher,,
1271,American Economic Review,2012.0,w. michael hanemann,,
1272,American Economic Review,2012.0,michael j. roberts,mark j. roberts,pro190
1273,American Economic Review,2012.0,michael j. roberts,michael james roberts,pro207
1274,American Economic Review,2012.0,olivier deschãªnes,,
1275,American Economic Review,2012.0,hannes mueller,hannes felix mueller,pmu156
1276,American Economic Review,2013.0,quamrul ashraf,quamrul h. ashraf,pas40
1277,American Economic Review,2013.0,parag a. pathak,parag pathak,ppa503
1278,American Economic Review,2013.0,tayfun sönmez,,
1279,American Economic Review,2013.0,suresh naidu,,
1280,American Economic Review,2013.0,matthew grennan,matthew robert grennan,pgr670
1281,American Economic Review,2013.0,liran einav,,
1282,American Economic Review,2013.0,paul schrimpf,,
1283,American Economic Review,2013.0,mark r. cullen,,
1284,American Economic Review,2013.0,meghan r. busse,,
1285,American Economic Review,2013.0,florian zettelmeyer,,
1286,American Economic Review,2013.0,michael frakes,,
1287,American Economic Review,2013.0,eric bartelsman,eric j. bartelsman,pba253
1288,American Economic Review,2013.0,dennis l. gärtner,,
1289,American Economic Review,2013.0,miklós koren,,
1290,American Economic Review,2013.0,geoffrey r. dunbar,geoffrey dunbar,pdu337
1291,American Economic Review,2013.0,raquel fernández,,
1292,American Economic Review,2013.0,martin g. kocher,martin georg kocher,pko29
1293,American Economic Review,2013.0,daniela glätzle-rützler,,
1294,American Economic Review,2013.0,rajna gibson,,
1295,American Economic Review,2013.0,carmen tanner,,
1296,American Economic Review,2013.0,christopher a. sims,christopher sims,psi12
1297,American Economic Review,2013.0,eric budish,,
1298,American Economic Review,2013.0,fuhito kojima,,
1299,American Economic Review,2013.0,m. keith chen,,
1300,American Economic Review,2013.0,arvind krishnamurthy,,
1301,American Economic Review,2013.0,ira shoulson,,
1302,American Economic Review,2013.0,e. ray dorsey,,
1303,American Economic Review,2013.0,katja seim,,
1304,American Economic Review,2013.0,daniel berger,,
1305,American Economic Review,2013.0,shanker satyanath,,
1306,American Economic Review,2013.0,jesse gregory,,
1307,American Economic Review,2013.0,roland g. fryer,roland fryer,pfr43
1308,American Economic Review,2013.0,steven d. levitt,steven levitt,ple59
1309,American Economic Review,2013.0,michael d. whinston,michael whinston,pwh46
1310,American Economic Review,2013.0,felix kubler,,
1311,American Economic Review,2013.0,larry selden,,
1312,American Economic Review,2013.0,alvaro j. name-correa,,
1313,American Economic Review,2013.0,huseyin yildirim,,
1314,American Economic Review,2013.0,jason long,,
1315,American Economic Review,2013.0,joseph ferrie,,
1316,American Economic Review,2013.0,morten o. ravn,morten ravn,pra16
1317,American Economic Review,2013.0,claire s. h. lim,,
1318,American Economic Review,2013.0,alexander w. cappelen,alexander wright cappelen,pca561
1319,American Economic Review,2013.0,james konow,,
1320,American Economic Review,2013.0,erik ?. s?rensen,,
1321,American Economic Review,2013.0,pablo kurlat,,
1322,American Economic Review,2013.0,sebastian ebert,,
1323,American Economic Review,2013.0,jason g. cummins,jason cummins,pcu10
1324,American Economic Review,2013.0,kevin a. hassett,kevin allen hassett,pha378
1325,American Economic Review,2013.0,david h. autor,david autor,pau9
1326,American Economic Review,2013.0,david h. autor,david h. austin,pau29
1327,American Economic Review,2013.0,david atkin,david guy atkin,pat68
1328,American Economic Review,2013.0,vasco carvalho,,
1329,American Economic Review,2013.0,nicole maestas,,
1330,American Economic Review,2013.0,alexander strand,,
1331,American Economic Review,2013.0,james w. roberts,,
1332,American Economic Review,2013.0,katrine vellesen l?ken,katrine vellesen loken,plk4
1333,American Economic Review,2013.0,christopher neilson,christopher a. neilson,pne96
1334,American Economic Review,2013.0,henrik jacobsen kleven,,
1335,American Economic Review,2013.0,gianmarco i. p. ottaviano,gianmarco i. p. ottaviano,pot15
1336,American Economic Review,2013.0,brian k. kovak,,
1337,American Economic Review,2013.0,ira shoulson,,
1338,American Economic Review,2013.0,e. ray dorsey,,
1339,American Economic Review,2013.0,alexandra killewald,,
1340,American Economic Review,2013.0,michael hout,,
1341,American Economic Review,2013.0,avery m. guest,,
1342,American Economic Review,2013.0,jason long,,
1343,American Economic Review,2013.0,joseph ferrie,,
1344,American Economic Review,2013.0,orhan ayg?n,,
1345,American Economic Review,2013.0,tayfun s?nmez,,
1346,American Economic Review,2013.0,james heckman,james j. heckman,phe22
1347,American Economic Review,2013.0,peter savelyev,peter a. savelyev,psa796
1348,American Economic Review,2013.0,heather royer,heather north royer,pro423
1349,American Economic Review,2013.0,david h. autor,david autor,pau9
1350,American Economic Review,2013.0,david h. autor,david h. austin,pau29
1351,American Economic Review,2013.0,gordon h. hanson,gordon hanson,pha80
1352,American Economic Review,2013.0,amit k. khandelwal,amit kumar khandelwal,pkh138
1353,American Economic Review,2013.0,erica field,,
1354,American Economic Review,2013.0,john papp,,
1355,American Economic Review,2013.0,natalia rigol,,
1356,,,,,
1357,,,,,
1358,American Economic Review,2013.0,michael j. roberts,mark j. roberts,pro190
1359,American Economic Review,2013.0,michael j. roberts,michael james roberts,pro207
1360,American Economic Review,2013.0,jin li,,
1361,American Economic Review,2013.0,niko matouschek,,
1362,American Economic Review,2013.0,vincenzo denicol?,,
1363,American Economic Review,2013.0,marcin p?ski,,
1364,American Economic Review,2013.0,bal?zs szentes,,
1365,American Economic Review,2013.0,steven raphael,,
1366,American Economic Review,2013.0,arthur campbell,arthur donald campbell,pca1000
1367,American Economic Review,2013.0,nicholas s. souleles,nicholas s souleles,pso104
1368,American Economic Review,2013.0,david s. johnson,david johnson,pjo27
1369,American Economic Review,2013.0,david s. johnson,david s. jacobson,pja183
1370,American Economic Review,2013.0,robert mcclelland,robert mcclelland,pmc304
1371,American Economic Review,2013.0,edward e. schlee,edward schlee,psc74
1372,American Economic Review,2013.0,andr? kurmann,,
1373,American Economic Review,2013.0,sebastian kr?gel,,
1374,American Economic Review,2013.0,benjamin r. handel,,
1375,American Economic Review,2013.0,igal hendel,,
1376,American Economic Review,2013.0,?kos valentinyi,,
1377,,,,,
1378,,,,,
1379,American Economic Review,2013.0,axel anderson,axel z. anderson,pan313
1380,American Economic Review,2013.0,natalia kovrijnykh,,
1381,American Economic Review,2013.0,jonathan t. kolstad,,
1382,American Economic Review,2013.0,olivier j. blanchard,olivier blanchard,pbl2
1383,American Economic Review,2013.0,jean-paul l'huillier,,
1384,American Economic Review,2013.0,eran hanany,,
1385,American Economic Review,2013.0,peter klibanoff,,
1386,American Economic Review,2013.0,kota saito,,
1387,American Economic Review,2013.0,j?r?me adda,,
1388,American Economic Review,2014.0,liran einav,,
1389,American Economic Review,2014.0,dan knoepfle,,
1390,American Economic Review,2014.0,neel sundaresan,,
1391,American Economic Review,2014.0,lawrence j. christiano,lawrence christiano,pch45
1392,American Economic Review,2014.0,roberto motto,,
1393,American Economic Review,2014.0,alexander frankel,,
1394,American Economic Review,2014.0,mohammad isaqzadeh,,
1395,American Economic Review,2014.0,james d. long,,
1396,American Economic Review,2014.0,charles sprenger,charles david sprenger,psp176
1397,American Economic Review,2014.0,attila ambrus,,
1398,American Economic Review,2014.0,markus mobius,markus michael mobius,pmo367
1399,American Economic Review,2014.0,tavneet suri,,
1400,American Economic Review,2014.0,john a. list,john list,pli176
1401,American Economic Review,2014.0,stefan krasa,,
1402,American Economic Review,2014.0,mattias polborn,mattias k polborn,ppo43
1403,American Economic Review,2014.0,michael d. bauer,michael d. bradley,pbr444
1404,American Economic Review,2014.0,michael d. bauer,michael dominic bauer,pba824
1405,American Economic Review,2014.0,glenn d. rudebusch,glenn rudebusch,pru10
1406,American Economic Review,2014.0,jonathan h. wright,jonathan wright,pwr25
1407,American Economic Review,2014.0,guillermo ordo?ez,,
1408,American Economic Review,2014.0,yuliy sannikov,,
1409,American Economic Review,2014.0,daniel yi xu,,
1410,American Economic Review,2014.0,robert koopman,,
1411,American Economic Review,2014.0,gianmarco i. p. ottaviano,gianmarco i. p. ottaviano,pot15
1412,American Economic Review,2014.0,myrto kalouptsidi,,
1413,American Economic Review,2014.0,andreas ravndal kostol,,
1414,American Economic Review,2014.0,marek pycia,,
1415,,,,,
1416,American Economic Review,2014.0,thomas vischer,,
1417,American Economic Review,2014.0,jordi gal?,,
1418,American Economic Review,2014.0,j?n steinsson,,
1419,American Economic Review,2014.0,ulrich doraszelski,,
1420,American Economic Review,2014.0,yaroslav kryukov,,
1421,American Economic Review,2014.0,yann bramoull?,,
1422,American Economic Review,2014.0,rachel kranton,,
1423,American Economic Review,2014.0,martin d'amours,,
1424,American Economic Review,2014.0,jeffrey r. brown,jeffrey r. bloem,pbl217
1425,American Economic Review,2014.0,jeffrey r. brown,jeffrey robert brown,pbr264
1426,American Economic Review,2014.0,jun-koo kang,,
1427,American Economic Review,2014.0,scott j. weisbenner,,
1428,American Economic Review,2014.0,suresh naidu,,
1429,American Economic Review,2014.0,david j. deming,david deming,pde497
1430,American Economic Review,2014.0,thomas j. kane,thomas j. kniesner,pkn21
1431,American Economic Review,2014.0,douglas o. staiger,,
1432,American Economic Review,2014.0,patricia apps,patricia frances apps,pap16
1433,American Economic Review,2014.0,ray rees,,
1434,American Economic Review,2014.0,abel winn,abel m. winn,pwi202
1435,American Economic Review,2014.0,jens iversen,,
1436,American Economic Review,2014.0,ulf s?derstr?m,,
1437,American Economic Review,2014.0,ali horta?su,,
1438,American Economic Review,2014.0,patrick bajari,,
1439,American Economic Review,2014.0,stephanie houghton,,
1440,American Economic Review,2014.0,jeffrey clemens,jeffrey p. clemens,pcl99
1441,American Economic Review,2014.0,r?diger bachmann,,
1442,American Economic Review,2014.0,katrina jessoe,,
1443,American Economic Review,2014.0,david rapson,david s. rapson,pra605
1444,American Economic Review,2014.0,andr? kurmann,,
1445,American Economic Review,2014.0,eugene f. fama,eugene f. fama sr.,pfa110
1446,American Economic Review,2014.0,shachar kariv,,
1447,American Economic Review,2014.0,wieland m?ller,,
1448,American Economic Review,2014.0,fran?ois fontaine,,
1449,American Economic Review,2014.0,david hummels,david l. hummels,phu100
1450,American Economic Review,2014.0,rasmus j?rgensen,,
1451,American Economic Review,2014.0,jakob munch,jakob roland munch,pmu97
1452,American Economic Review,2014.0,melvin stephens jr.,melvin stephens jr.,pst400
1453,American Economic Review,2014.0,dou-yan yang,,
1454,American Economic Review,2014.0,coren l. apicella,,
1455,American Economic Review,2014.0,nicholas a. christakis,,
1456,American Economic Review,2014.0,james h. fowler,,
1457,American Economic Review,2014.0,joseph felter,,
1458,American Economic Review,2014.0,patrick johnston,,
1459,American Economic Review,2014.0,brian blackburn,,
1460,American Economic Review,2014.0,dan kopf,,
1461,American Economic Review,2014.0,lakshmi krishnan,,
1462,American Economic Review,2014.0,jozef konings,,
1463,American Economic Review,2014.0,l. kamran bilir,,
1464,American Economic Review,2014.0,katrine v. l?ken,,
1465,American Economic Review,2014.0,giovanni l. violante,giovanni luca violante,pvi7
1466,American Economic Review,2014.0,mikl?s koren,,
1467,American Economic Review,2014.0,nava ashraf,,
1468,American Economic Review,2014.0,erica field,,
1469,American Economic Review,2014.0,eva de francisco,eva de francisco,pde409
1470,American Economic Review,2014.0,eran shmaya,,
1471,American Economic Review,2014.0,cosmin l. ilut,cosmin ilut,pil25
1472,American Economic Review,2014.0,ilan guttman,,
1473,American Economic Review,2014.0,ilan kremer,,
1474,American Economic Review,2014.0,dina mayzlin,,
1475,American Economic Review,2014.0,yaniv dover,,
1476,American Economic Review,2014.0,filipe r. campante,filipe campante,pca428
1477,American Economic Review,2014.0,mirabelle mu?ls,,
1478,American Economic Review,2014.0,laure b. de preux,laure bellice de preux,pde635
1479,American Economic Review,2014.0,anna salomons,,
1480,American Economic Review,2014.0,elliot anenberg,,
1481,American Economic Review,2014.0,edward kung,,
1482,American Economic Review,2014.0,jennifer f. reinganum,jennifer reinganum,pre44
1483,American Economic Review,2014.0,florian hoffmann,,
1484,American Economic Review,2014.0,jonah e. rockoff,,
1485,American Economic Review,2014.0,jonah e. rockoff,,
1486,American Economic Review,2014.0,larry g. epstein,larry epstein,pep2
1487,American Economic Review,2014.0,daniel j. benjamin,daniel jacob benjamin,pbe959
1488,American Economic Review,2014.0,miles s. kimball,miles spencer kimball,pki97
1489,American Economic Review,2014.0,nichole szembrot,,
1490,American Economic Review,2014.0,sahil raina,,
1491,American Economic Review,2014.0,edward morrison,,
1492,American Economic Review,2014.0,arpit gupta,,
1493,American Economic Review,2014.0,h?lya eraslan,,
1494,American Economic Review,2014.0,geoffroy de clippel,geoffroy de clippel,pde279
1495,American Economic Review,2014.0,todd rogers,,
1496,American Economic Review,2014.0,matthew gentzkow,matthew aaron gentzkow,pge43
1497,American Economic Review,2014.0,jesse m. shapiro,jesse shapiro,psh70
1498,American Economic Review,2014.0,michael sinkinson,,
1499,American Economic Review,2014.0,matthew elliott,,
1500,American Economic Review,2014.0,pieter a. gautier,pieter gautier,pga16
1501,American Economic Review,2014.0,jason brown,jason p. brown,pbr287
1502,American Economic Review,2014.0,ilyana kuziemko,,
1503,American Economic Review,2014.0,william woolston,william g watson,pwa271
1504,American Economic Review,2014.0,jean-fran?ois houde,,
1505,American Economic Review,2014.0,geoffroy de clippel,geoffroy de clippel,pde279
1506,American Economic Review,2014.0,brian knight,brian g. knight,pkn7
1507,American Economic Review,2014.0,felix kubler,,
1508,American Economic Review,2014.0,larry selden,,
1509,American Economic Review,2014.0,arthur j. robson,arthur robson,pro93
1510,American Economic Review,2014.0,balázs szentes,,
1511,American Economic Review,2014.0,daniel j. benjamin,daniel jacob benjamin,pbe959
1512,American Economic Review,2014.0,miles s. kimball,miles spencer kimball,pki97
1513,American Economic Review,2014.0,ay?egül ?ahin,,
1514,American Economic Review,2014.0,joseph song,,
1515,American Economic Review,2014.0,giovanni l. violante,giovanni luca violante,pvi7
1516,American Economic Review,2014.0,amanda pallais,,
1517,American Economic Review,2014.0,alwyn young,,
1518,American Economic Review,2014.0,nabil al-najjar,,
1519,American Economic Review,2014.0,luciano pomatto,,
1520,American Economic Review,2014.0,alvaro sandroni,,
1521,American Economic Review,2014.0,elchanan ben-porath,elchanan yacov ben-porath,pbe990
1522,American Economic Review,2014.0,barton l. lipman,barton lipman,pli57
1523,American Economic Review,2014.0,mark j. machina,mark machina,pma178
1524,American Economic Review,2014.0,jeffrey roth,,
1525,American Economic Review,2014.0,steven j. davis,steven davis,pda15
1526,American Economic Review,2014.0,steven j. davis,steven j. dundas,pdu454
1527,American Economic Review,2014.0,kyle handley,kyle l. handley,pha333
1528,American Economic Review,2014.0,ron jarmin,ron s. jarmin,pja54
1529,American Economic Review,2014.0,l. rachel ngai,liwa rachel ngai,png37
1530,American Economic Review,2014.0,v. v. chari,,
1531,American Economic Review,2014.0,ling huang,,
1532,American Economic Review,2014.0,leeat yariv,,
1533,American Economic Review,2014.0,wenlan qian,,
1534,American Economic Review,2015.0,peter norman sørensen,,
1535,American Economic Review,2015.0,shaun mcrae,shaun david mcrae,pmc190
1536,American Economic Review,2015.0,yuichiro kamada,,
1537,American Economic Review,2015.0,fuhito kojima,,
1538,American Economic Review,2015.0,jan de loecker,jan k. de loecker,pde165
1539,American Economic Review,2015.0,gautam gowrisankaran,,
1540,American Economic Review,2015.0,robert town,robert james town,pto430
1541,American Economic Review,2015.0,jonathan d. ketcham,,
1542,American Economic Review,2015.0,claudio lucarelli,,
1543,American Economic Review,2015.0,christopher a. powers,,
1544,American Economic Review,2015.0,filip matêjka,,
1545,American Economic Review,2015.0,alisdair mckay,alisdair mckay,pmc138
1546,American Economic Review,2015.0,efe a. ok,efe ok,pok13
1547,American Economic Review,2015.0,james d. long,,
1548,American Economic Review,2015.0,ralph s. j. koijen,,
1549,American Economic Review,2015.0,dan a. black,dan black,pbl23
1550,American Economic Review,2015.0,seth g. sanders,,
1551,American Economic Review,2015.0,evan j. taylor,,
1552,American Economic Review,2015.0,lowell j. taylor,,
1553,American Economic Review,2015.0,erik snowberg,,
1554,American Economic Review,2015.0,gabriel carroll,,
1555,American Economic Review,2015.0,asuman ozdaglar,,
1556,American Economic Review,2015.0,simone schaner,simone g. schaner,psc483
1557,American Economic Review,2015.0,lucas davis,lucas w. davis,pda367
1558,American Economic Review,2015.0,reed walker,,
1559,American Economic Review,2015.0,neale mahoney,,
1560,American Economic Review,2015.0,hernán ruffo,,
1561,American Economic Review,2015.0,michel andré maréchal,,
1562,American Economic Review,2015.0,florian zettelmeyer,,
1563,American Economic Review,2015.0,catherine c. eckel,catherine c eckel,pec27
1564,American Economic Review,2015.0,sascha c. füllbrunn,,
1565,American Economic Review,2015.0,benjamin brooks,benjamin a brooks,pbr781
1566,American Economic Review,2015.0,jean imbs,jean m. imbs,pim10
1567,American Economic Review,2015.0,gee hee hong,,
1568,American Economic Review,2015.0,martin b. hackmann,martin benjamin hackmann,pha1208
1569,American Economic Review,2015.0,jonathan t. kolstad,,
1570,American Economic Review,2015.0,amanda e. kowalski,amanda ellen kowalski,pko425
1571,American Economic Review,2015.0,andrew goodman-bacon,,
1572,American Economic Review,2015.0,stephen j. redding,stephen james redding,pre64
1573,American Economic Review,2015.0,maxwell b. stinchcombe,maxwell stinchcombe,pst528
1574,American Economic Review,2015.0,kyle jurado,,
1575,American Economic Review,2015.0,michael kumhof,,
1576,American Economic Review,2015.0,romain rancière,,
1577,American Economic Review,2015.0,kota saito,,
1578,American Economic Review,2015.0,will dobbie,,
1579,American Economic Review,2015.0,mark r. jacobsen,,
1580,American Economic Review,2015.0,arthur a. van benthem,,
1581,American Economic Review,2015.0,william nordhaus,william d. nordhaus,pno115
1582,American Economic Review,2015.0,tim landvoigt,,
1583,American Economic Review,2015.0,raghuram rajan,raghuram g. rajan,pra149
1584,American Economic Review,2015.0,ilyana kuziemko,,
1585,American Economic Review,2015.0,michael i. norton,,
1586,American Economic Review,2015.0,sebastian ebert,,
1587,American Economic Review,2015.0,ronny razin,,
1588,American Economic Review,2015.0,alexander v. hirsch,,
1589,American Economic Review,2015.0,kenneth w. shotts,,
1590,,,,,
1591,,,,,
1592,American Economic Review,2015.0,leeat yariv,,
1593,American Economic Review,2015.0,melissa dell,,
1594,American Economic Review,2015.0,edward miguel,edward andrew miguel,pmi499
1595,American Economic Review,2015.0,gerard padró i miquel,,
1596,American Economic Review,2015.0,david de la croix,david de la croix,pde44
1597,American Economic Review,2015.0,paula e. gobbi,paula gobbi,pgo357
1598,American Economic Review,2015.0,nicolae gã¢rleanu,,
1599,American Economic Review,2015.0,jianfeng yu,,
1600,American Economic Review,2015.0,nobuhiro kiyotaki,,
1601,American Economic Review,2015.0,eric budish,,
1602,American Economic Review,2015.0,benjamin n. roin,,
1603,American Economic Review,2015.0,heidi williams,heidi l. williams,pwi239
1604,American Economic Review,2015.0,yue pan,,
1605,American Economic Review,2015.0,yuya takahashi,,
1606,American Economic Review,2015.0,helga fehr-duda,,
1607,American Economic Review,2015.0,bin miao,,
1608,American Economic Review,2015.0,charles sprenger,charles david sprenger,psp176
1609,American Economic Review,2015.0,camilo garcía-jimeno,,
1610,American Economic Review,2015.0,james a. robinson,james alan robinson,pro179
1611,American Economic Review,2015.0,katherine casey,,
1612,,,,,
1613,,,,,
1614,American Economic Review,2015.0,dina pomeranz,dina d. pomeranz,ppo414
1615,American Economic Review,2015.0,mark bils,,
1616,American Economic Review,2015.0,michael kremer,,
1617,American Economic Review,2015.0,igor popov,,
1618,American Economic Review,2015.0,stéphane guibaud,,
1619,American Economic Review,2015.0,ian w. r. martin,,
1620,American Economic Review,2015.0,philipp kircher,,
1621,American Economic Review,2015.0,musab kurnaz,,
1622,American Economic Review,2015.0,christopher sleet,,
1623,American Economic Review,2015.0,jason d. hartline,,
1624,American Economic Review,2015.0,brendan lucier,,
1625,American Economic Review,2015.0,alain de janvry,alain de janvry,pde613
1626,American Economic Review,2015.0,kyle emerick,,
1627,American Economic Review,2015.0,marcel p. timmer,marcel p. thum,pth73
1628,American Economic Review,2015.0,marcel p. timmer,marcel peter timmer,pti9
1629,American Economic Review,2015.0,daniel yi xu,,
1630,American Economic Review,2015.0,tom krebs,,
1631,American Economic Review,2015.0,moritz kuhn,,
1632,American Economic Review,2015.0,mark l. j. wright,,
1633,American Economic Review,2015.0,vincenzo denicolò,,
1634,American Economic Review,2015.0,jesús fernández-villaverde,,
1635,American Economic Review,2015.0,pablo guerrón-quintana,,
1636,American Economic Review,2015.0,keith kuester,,
1637,American Economic Review,2015.0,juan rubio-ramírez,,
1638,American Economic Review,2015.0,juan pantano,,
1639,American Economic Review,2015.0,andres babino,,
1640,American Economic Review,2015.0,mariano sigman,,
1641,American Economic Review,2015.0,w. bentley macleod,w. bentley macleod,pma156
1642,American Economic Review,2015.0,josef zweimüller,,
1643,American Economic Review,2015.0,melissa s. kearney,melissa schettini kearney,pke151
1644,American Economic Review,2015.0,elisheba spiller,,
1645,American Economic Review,2015.0,christopher timmins,,
1646,American Economic Review,2015.0,lászló halpern,,
1647,American Economic Review,2015.0,miklós koren,,
1648,American Economic Review,2015.0,esther ann bøler,,
1649,American Economic Review,2015.0,itay goldstein,,
1650,American Economic Review,2016.0,craig garthwaite,,
1651,American Economic Review,2016.0,jean o. lanjouw,jean olson lanjouw,pla809
1652,American Economic Review,2016.0,mark schankerman,,
1653,American Economic Review,2016.0,heikki rantakari,,
1654,American Economic Review,2016.0,leandro s. carvalho,leandro siqueira carvalho,pca1095
1655,American Economic Review,2016.0,stephanie w. wang,stephanie wang,pwa525
1656,American Economic Review,2016.0,vijay krishna,,
1657,American Economic Review,2016.0,rajshri jayaraman,,
1658,American Economic Review,2016.0,francis de véricourt,,
1659,American Economic Review,2016.0,maxim troshkin,,
1660,American Economic Review,2016.0,richard blundell,richard w. blundell,pbl81
1661,American Economic Review,2016.0,itay saporta-eksten,,
1662,American Economic Review,2016.0,elisheba spiller,,
1663,American Economic Review,2016.0,christopher timmins,,
1664,American Economic Review,2016.0,alexander w. cappelen,alexander wright cappelen,pca561
1665,American Economic Review,2016.0,james konow,,
1666,American Economic Review,2016.0,erik ø. sørensen,,
1667,American Economic Review,2016.0,esteban m. aucejo,esteban matias aucejo,pau80
1668,American Economic Review,2016.0,a. kerem co?ar,a. kerem cosar,pco958
1669,American Economic Review,2016.0,james tybout,james r. tybout,pty13
1670,American Economic Review,2016.0,pierre collin-dufresne,,
1671,American Economic Review,2016.0,michael johannes,,
1672,American Economic Review,2016.0,lars a. lochstoer,,
1673,American Economic Review,2016.0,alp simsek,,
1674,American Economic Review,2016.0,till von wachter,till marco von wachter,pvo196
1675,American Economic Review,2016.0,david j. deming,david deming,pde497
1676,American Economic Review,2016.0,amira abulafi,,
1677,American Economic Review,2016.0,peter katu?ák,,
1678,American Economic Review,2016.0,michal krawczyk,,
1679,American Economic Review,2016.0,bernardo s. blum,,
1680,American Economic Review,2016.0,miklós koren,,
1681,American Economic Review,2016.0,hilary hoynes,,
1682,American Economic Review,2016.0,diane whitmore schanzenbach,,
1683,American Economic Review,2016.0,joseph ferrie,,
1684,American Economic Review,2016.0,melissa tartari,,
1685,American Economic Review,2016.0,salvador barberà,,
1686,American Economic Review,2016.0,joshua k. hausman,joshua kautsky hausman,pha1147
1687,American Economic Review,2016.0,david atkin,david guy atkin,pat68
1688,,,,,
1689,,,,,
1690,,,,,
1691,,,,,
1692,American Economic Review,2016.0,ashley swanson,,
1693,American Economic Review,2016.0,bryan kelly,,
1694,American Economic Review,2016.0,bruno caprettini,,
1695,American Economic Review,2016.0,paul j. gertler,paul gertler,pge194
1696,American Economic Review,2016.0,orie shelef,,
1697,American Economic Review,2016.0,catherine d. wolfram,,
1698,American Economic Review,2016.0,alan fuchs,,
1699,American Economic Review,2016.0,arthur e. attema,arthur ewoud attema,pat58
1700,American Economic Review,2016.0,han bleichrodt,,
1701,American Economic Review,2016.0,yu gao,,
1702,American Economic Review,2016.0,zhenxing huang,,
1703,American Economic Review,2016.0,surendrakumar bagde,,
1704,American Economic Review,2016.0,lowell taylor,,
1705,American Economic Review,2016.0,tano santos,,
1706,American Economic Review,2016.0,kyle emerick,,
1707,American Economic Review,2016.0,alain de janvry,alain de janvry,pde613
1708,American Economic Review,2016.0,manzoor h. dar,,
1709,American Economic Review,2016.0,ira shoulson,,
1710,American Economic Review,2016.0,e. ray dorsey,,
1711,American Economic Review,2016.0,arun g. chandrasekhar,arun gautham chandrasekhar,pch1351
1712,American Economic Review,2016.0,benjamin a. olken,benjamin olken,pol170
1713,American Economic Review,2016.0,neil bhutta,,
1714,American Economic Review,2016.0,eran shmaya,,
1715,American Economic Review,2016.0,leeat yariv,,
1716,American Economic Review,2016.0,enrique ide,,
1717,American Economic Review,2016.0,marcel p. timmer,marcel p. thum,pth73
1718,American Economic Review,2016.0,marcel p. timmer,marcel peter timmer,pti9
1719,American Economic Review,2016.0,gaaitzen j. de vries,gaaitzen j. de vries,pde627
1720,American Economic Review,2016.0,yingni guo,,
1721,American Economic Review,2016.0,liana jacobi,,
1722,American Economic Review,2016.0,david atkin,david guy atkin,pat68
1723,American Economic Review,2016.0,jason abaluck,,
1724,American Economic Review,2016.0,jessica calfee stahl,,
1725,American Economic Review,2016.0,s. nageeb ali,s. nageeb m. ali,pal182
1726,American Economic Review,2016.0,luis r. cámara fuertes,,
1727,American Economic Review,2016.0,peter j. klenow,,
1728,American Economic Review,2016.0,v. v. chari,,
1729,American Economic Review,2016.0,ian dew-becker,ian louis dew-becker,pde268
1730,American Economic Review,2016.0,steven r. grenadier,,
1731,American Economic Review,2016.0,andrey malenko,,
1732,American Economic Review,2016.0,juan carlos suárez serrato,,
1733,American Economic Review,2016.0,lawrence schmidt,,
1734,American Economic Review,2016.0,russ wermers,,
1735,American Economic Review,2016.0,arya gaduh,arya b. gaduh,pga96
1736,American Economic Review,2016.0,alexander d. rothenberg,alexander d rothenberg,pro1171
1737,American Economic Review,2016.0,christian opp,christian carsten opp,pop26
1738,American Economic Review,2016.0,isaiah andrews,,
1739,American Economic Review,2016.0,daniel barron,,
1740,American Economic Review,2016.0,collin raymond,,
1741,American Economic Review,2016.0,david card,david e. card,pca271
1742,American Economic Review,2016.0,laura giuliano,laura m. giuliano,pgi111
1743,American Economic Review,2016.0,hervé le bihan,,
1744,American Economic Review,2016.0,nick arnosti,,
1745,American Economic Review,2016.0,marissa beck,,
1746,American Economic Review,2016.0,salomé baslandze,,
1747,American Economic Review,2016.0,ömer özak,,
1748,American Economic Review,2016.0,alisdair mckay,alisdair mckay,pmc138
1749,American Economic Review,2016.0,jón steinsson,,
1750,American Economic Review,2016.0,andrés rodríguez-clare,,
1751,American Economic Review,2016.0,milagro saborío-rodríguez,,
1752,American Economic Review,2016.0,jules h. van binsbergen,jules hans van binsbergen,pva668
1753,American Economic Review,2016.0,ralph s. j. koijen,,
